product_id,price,category,status,amount,region,priority,user_id,old_name,base_price,order_date
P2425,69.7,Clothing,Cancelled,278.8,South,Low,U40263,Mike King,69.7,2025-08-01
P2426,56.44,Books,Completed,112.88,West,Low,U60969,Steve Clark,56.44,2025-06-13
P2427,1007.37,Electronics,Refunded,4029.48,North,Medium,U39957,Ivan Clark,1007.37,2025-05-16
P2428,42.02,Clothing,Pending,210.1,North,Medium,U39960,Charlie Brown,42.02,2025-02-20
P2429,35.41,Books,Completed,106.23,East,Medium,U28564,Nina Anderson,35.41,2025-03-08
P2430,1003.64,Furniture,Completed,5018.2,South,High,U85053,Frank Anderson,1003.64,2025-09-16
P2431,2695.27,Furniture,Completed,5390.54,South,Low,U18831,David Anderson,2695.27,2025-03-18
P2432,1569.17,Electronics,Cancelled,7845.85,South,High,U34485,Hannah Smith,1569.17,2025-06-28
P2433,155.61,Clothing,Completed,778.05,North,Medium,U16336,Paula Brown,155.61,2025-03-08
P2434,308.39,Sports,Cancelled,925.17,West,High,U24401,Hannah Brown,308.39,2025-11-20
P2435,30.71,Sports,Pending,122.84,North,Medium,U74219,Mike Young,30.71,2025-09-24
P2436,2677.5,Furniture,Cancelled,10710.0,West,Medium,U63435,Frank Young,2677.5,2025-08-05
P2437,27.84,Sports,Cancelled,27.84,East,High,U64055,Mike Lewis,27.84,2025-05-12
P2438,663.36,Electronics,Completed,1326.72,South,Medium,U29289,Oscar King,663.36,2025-12-05
P2439,48.66,Books,Pending,194.64,South,High,U67544,Ivan Walker,48.66,2025-07-15
P2440,30.59,Books,Refunded,61.18,South,Medium,U42160,Eva Johnson,30.59,2025-05-12
P2441,733.58,Electronics,Refunded,2934.32,North,Low,U77182,Rachel Walker,733.58,2025-01-28
P2442,244.93,Sports,Cancelled,734.79,South,Medium,U31750,Alice Johnson,244.93,2025-03-24
P2443,35.89,Books,Completed,35.89,South,Low,U13164,Oscar Lewis,35.89,2025-06-26
P2444,71.74,Toys,Cancelled,358.7,East,Medium,U77763,Steve Johnson,71.74,2025-08-25
P2445,1356.88,Furniture,Completed,6784.4,North,High,U59535,Kevin Walker,1356.88,2025-12-24
P2446,19.69,Books,Pending,39.38,North,Low,U61694,Hannah Smith,19.69,2025-01-10
P2447,1909.44,Electronics,Refunded,3818.88,South,Medium,U29876,Nina Young,1909.44,2025-10-09
P2448,10.11,Clothing,Pending,10.11,North,Medium,U18662,Hannah Walker,10.11,2025-03-22
P2449,431.29,Furniture,Cancelled,1725.16,East,Medium,U43827,Steve Young,431.29,2025-09-27
P2450,23.18,Books,Pending,69.54,East,Low,U42151,Hannah Smith,23.18,2025-07-16
P2451,34.16,Groceries,Cancelled,170.8,West,Low,U16722,Steve Anderson,34.16,2025-05-04
P2452,82.51,Sports,Pending,165.02,South,Medium,U22923,Rachel Young,82.51,2025-06-14
P2453,26.99,Books,Cancelled,134.95,East,High,U91665,Paula Johnson,26.99,2025-06-02
P2454,1277.18,Furniture,Pending,5108.72,West,Medium,U53749,Laura Johnson,1277.18,2025-05-08
P2455,2649.41,Furniture,Refunded,10597.64,South,Medium,U40816,Julia Taylor,2649.41,2025-10-26
P2456,73.86,Clothing,Cancelled,369.3,West,High,U20788,Alice Brown,73.86,2025-09-14
P2457,2700.09,Furniture,Completed,5400.18,North,Medium,U27495,Julia Clark,2700.09,2025-11-22
P2458,352.99,Sports,Completed,1764.95,North,High,U53272,David Smith,352.99,2025-10-03
P2459,1248.01,Electronics,Pending,2496.02,West,Medium,U87774,Julia King,1248.01,2025-09-03
P2460,310.24,Sports,Completed,620.48,West,Low,U30629,Quinn Johnson,310.24,2025-08-20
P2461,140.92,Clothing,Refunded,140.92,East,Low,U71952,Oscar Clark,140.92,2025-09-10
P2462,66.04,Groceries,Refunded,264.16,South,Medium,U37596,Hannah Walker,66.04,2025-03-23
P2463,16.99,Clothing,Completed,16.99,South,High,U26529,Eva Johnson,16.99,2025-05-25
P2464,69.4,Groceries,Pending,347.0,West,Medium,U94451,Rachel King,69.4,2025-05-23
P2465,180.16,Clothing,Cancelled,180.16,South,Medium,U18658,Bob Smith,180.16,2025-05-13
P2466,164.38,Clothing,Refunded,657.52,East,Medium,U52848,Nina Clark,164.38,2025-10-28
P2467,15.12,Books,Cancelled,30.24,West,High,U53850,Eva Smith,15.12,2025-03-08
P2468,92.57,Toys,Pending,277.71,South,Medium,,Alice Clark,92.57,2025-12-11
P2469,311.29,Sports,Completed,933.87,North,Medium,U75677,Grace Taylor,311.29,2025-03-11
P2470,41.23,Books,Cancelled,206.15,West,Low,U90276,Tina Taylor,41.23,2025-07-25
P2471,49.02,Books,Cancelled,196.08,West,High,U12348,Nina King,49.02,2025-11-26
P2472,975.31,Electronics,Refunded,3901.24,South,Medium,U39215,Oscar Anderson,975.31,2025-05-21
P2473,28.97,Sports,Cancelled,57.94,West,Medium,,Hannah Smith,28.97,2025-04-27
P2474,793.04,Furniture,Refunded,793.04,North,High,U45865,Rachel Young,793.04,2025-07-01
P2475,130.94,Toys,Completed,392.82,West,Low,U96676,Rachel Anderson,130.94,2025-02-28
P2476,185.87,Clothing,Cancelled,743.48,South,Low,U11862,Nina Johnson,185.87,2025-06-21
P2477,189.85,Clothing,Completed,189.85,South,Low,U32154,Julia Anderson,189.85,2025-07-06
P2478,691.87,Furniture,Cancelled,1383.74,North,Medium,U81082,Rachel Johnson,691.87,2025-02-05
P2479,69.51,Sports,Pending,69.51,North,Medium,U24859,Oscar Clark,69.51,2025-02-17
P2480,419.24,Sports,Refunded,2096.2,North,Medium,U46477,Charlie Clark,419.24,2025-02-12
P2481,83.7,Clothing,Cancelled,167.4,North,Low,U21327,Charlie Brown,83.7,2025-03-11
P2482,109.2,Clothing,Pending,546.0,West,Low,U54588,Mike Lewis,109.2,2025-02-26
P2483,117.5,Toys,Pending,470.0,South,High,U73363,Steve Johnson,117.5,2025-12-08
P2484,331.94,Sports,Refunded,1327.76,West,Medium,U36098,Bob Smith,331.94,2025-08-07
P2485,1163.33,Electronics,Cancelled,1163.33,East,Medium,U10974,Kevin Walker,1163.33,2025-02-05
P2486,57.03,Sports,Completed,285.15,South,Medium,U82299,Kevin Johnson,57.03,2025-10-26
P2487,1582.99,Electronics,Pending,4748.97,East,Low,U48463,Bob Johnson,1582.99,2025-01-10
P2488,58.02,Books,Cancelled,116.04,West,High,U64005,Charlie Young,58.02,2025-06-03
P2489,994.32,Furniture,Refunded,2982.96,North,High,U52959,Frank Johnson,994.32,2025-03-17
P2490,91.93,Toys,Cancelled,91.93,North,High,U53749,Kevin Johnson,91.93,2025-03-19
P2491,120.62,Clothing,Pending,120.62,North,Medium,U82116,Rachel Johnson,120.62,2025-12-18
P2492,131.19,Toys,Cancelled,655.95,East,High,U15339,Julia Lewis,131.19,2025-02-22
P2493,28.37,Groceries,Pending,28.37,North,High,U87110,Alice Johnson,28.37,2025-08-02
P2494,2447.55,Furniture,Completed,9790.2,East,High,U83556,Hannah Johnson,2447.55,2025-06-06
P2495,133.21,Clothing,Completed,666.05,North,Medium,U26601,Frank Young,133.21,2025-04-14
P2496,1378.75,Electronics,Pending,4136.25,West,Low,U66324,Grace King,1378.75,2025-11-13
P2497,166.75,Clothing,Cancelled,500.25,South,Medium,U63941,Steve Anderson,166.75,2025-05-08
P2498,129.14,Toys,Refunded,129.14,East,Low,U10190,David Lewis,129.14,2025-10-07
P2499,18.91,Books,Pending,37.82,North,Low,U15269,Hannah Taylor,18.91,2025-12-02
P2500,8.97,Books,Pending,35.88,South,Medium,U85310,Alice Taylor,8.97,2025-12-04
